,H_IMDB,H_IMDA,H_CTL,M_IMDA,M_IMDB,M_CTL,R_IMDA,R_IMDB,R_CTL
LOC117151162,0.02874541,0.032589657,0.073159677,0.091046105,0.038933888,0.014548058,0.034717174,0.051544389,0.040776656
LOC117151163,1.003178518,0.861777467,0.930137794,0.579708736,0.709156197,0.473822438,0.474367142,0.651851159,0.672107744
LOC117151164,2.647093508,3.525567687,4.062674194,3.064383125,1.644505612,1.264528483,1.965979624,1.991891882,2.492913643
LOC117151165,0.072937225,0.174259491,0.190190384,0.192187504,0.348261477,0.217358032,0.197473586,0.150560674,0.20249951
LOC117151166,4.6257654,4.256191978,3.511617837,3.664844368,3.450514939,3.477966402,4.415804097,3.771183907,4.02685592
LOC117151167,0,0,0,0,0,0,0,0,0
LOC117151168,3.763319218,2.552499604,2.767630913,2.9087047,3.451245072,2.115779703,3.040787062,3.144536147,2.579282743
LOC117151169,17.5055327,14.97715322,15.05217585,16.4895842,16.93068172,15.1159675,15.16469633,16.84821041,16.16146887
LOC117151170,1.449218439,1.661771893,2.115153107,1.399457425,1.815776912,2.133947882,2.137754413,2.032178137,1.814288748
LOC117151171,0.498753879,0.33050633,0.398159119,0.302968139,0.353715595,0.220499333,0.307379545,0.268375579,0.260418827
LOC117151172,31.66235631,26.1500733,29.04189464,24.66727223,18.76048432,17.05105384,18.5770082,15.01017679,23.49056453
LOC117151173,0.022294701,0.054816977,0.104651369,0.06565132,0.072920394,0.047569143,0.124212549,0.065460963,0.117770856
LOC117151174,0,0,0,0,0,0,0,0,0
LOC117151175,0.371109804,0.359337701,0.397707613,0.315264265,0.388618257,0.341097476,0.377995464,0.404854352,0.363298654
LOC117151176,1.194925034,0.882060364,0.906701921,0.866512015,0.634536107,0.536155181,0.855360661,0.866902993,0.777498263
LOC117151177,0.046805889,0.133276884,0.085131873,0.062812602,0.126507731,0.087900261,0.092007101,0.186481139,0.062628321
LOC117151178,0.209797887,0.262282902,0.296173684,0.220029709,0.184853233,0.16061151,0.381275724,0.228320065,0.194710886
LOC117151179,0.01039682,0.008468898,0.025731253,0.012914158,0,0.009365761,0.010371486,0,0.01216453
LOC117151180,0.603092089,0.577608736,0.869047143,0.700646588,0.611971328,0.543536014,0.572205771,0.431177607,0.787180846
LOC117151181,0.042590362,0.088764425,0.067431352,0.033885488,0.011199193,0.041623448,0.051813562,0.018761025,0.060780344
LOC117151182,0.028432161,0.141223537,0.106758698,0.240186545,0.164429024,0.284086467,0.231391579,0.169053548,0.149241765
LOC117151183,8.883177514,7.55038174,6.698940828,7.461067852,5.900414756,6.321670768,7.829671322,7.011621731,7.713281951
LOC117151184,4.147122457,4.095949141,4.570508111,4.726610788,4.342941659,4.537723248,4.706192421,5.098259231,4.702195594
LOC117151185,2.108796065,2.462710395,2.429922067,1.777414972,1.92475046,1.398732665,1.3705019,1.180905686,1.902236809
LOC117151186,0.107332239,0.115251811,0.049896937,0.109918365,0.093094528,0.092635308,0.053618248,0.109313437,0.102639163
LOC117151187,0.037085575,0.108998869,0.091293458,0.016850029,0.014861867,0.014757277,0.034500258,0.007251118,0.050490609
LOC117151188,0.069843598,0.106269036,0.023387364,0.030999016,0,0.040352161,0.136832086,0.230771396,0.111977034
LOC117151189,14.23614528,14.34609029,14.89855952,13.21583537,13.25180803,12.95210892,13.05558201,12.74669292,13.85402029
LOC117151190,2.157635734,2.526023605,1.641879842,1.669964079,1.867845508,1.309461048,1.654287099,1.544833551,1.868217446
LOC117151191,2.182618599,2.193416193,1.101766057,1.682539164,1.694611568,1.58378912,2.631442054,1.653321786,2.002322065
LOC117151192,2.787602879,3.1596236,4.046310921,2.447069271,1.832624777,1.947004674,1.633909117,1.221126981,2.55119652
LOC117151193,0.133000218,0.214376417,0.123537506,0.058198958,0.095335541,0.308155072,0.090404915,0.06926408,0.18355317
LOC117151194,2.89916988,2.487266892,2.368863594,2.016653764,2.361067258,1.990154287,1.624417682,2.157905265,2.009929553
LOC117151195,456.9753269,485.2927272,634.8540118,402.0228245,380.0036793,389.5497763,411.0751576,390.776387,478.8219275
LOC117151196,26.52697787,26.62619347,26.39657142,25.82719851,26.25880335,23.92326068,25.70249092,25.5800384,25.73514908
LOC117151197,3.527178682,3.83642049,3.92866974,3.852147925,4.03284307,3.743044079,3.787112511,3.945081029,3.612561297
LOC117151198,4.026516446,3.672268227,1.636375858,2.665126147,1.996607577,1.418339932,2.440865027,2.008461065,3.086255777
LOC117151199,0.83305642,0.818421889,0.912881754,0.802578497,0.844165586,0.547368785,0.940085686,0.747053433,0.698075749
LOC117151200,0.041513977,0.078467665,0,0.071904208,0.245960629,0.083097546,0,0.151932817,0
LOC117151201,0.223211197,0.193644481,0.191630842,0.193868711,0.117482206,0.114822916,0.151575267,0.279001019,0.293563694
LOC117151202,6.690412132,9.436453847,7.972527195,8.668384268,7.789539696,9.279428421,9.418133964,8.595708336,7.718338505
LOC117151203,0.114426616,0.133616942,0.058716082,0.075760676,0.093680278,0.094295079,0.138747738,0.125380847,0.123679308
LOC117151204,0.108130314,0.12545163,0.131333064,0.118451084,0.064921701,0.059149917,0.132404722,0.027119898,0.026722823
LOC117151205,4.616167422,2.838817388,3.117909311,4.73046332,3.583479226,4.403652491,7.063336172,4.934674552,5.311770098
LOC117151206,7.490539132,8.394120618,7.870054248,8.606098691,7.399405452,7.636688129,8.057390015,7.820707013,7.207139284
LOC117151207,4.075752327,3.444153321,2.55655095,2.933688341,2.859176188,2.651620576,3.068558189,3.236173037,3.206179452
LOC117151208,26.38065453,22.57512733,22.11232799,22.28837778,22.57371833,20.35895131,22.08441086,21.54352574,23.74916623
LOC117151209,6.569499897,6.628046824,6.066213614,6.547406181,6.413981121,6.621313035,6.409923342,6.275396034,6.72772536
LOC117151210,17.11243201,19.88317704,19.86286747,19.49069869,18.75350568,18.00874034,22.07509515,19.08898345,19.52109701
LOC117151211,0.347988223,0.292266419,0.288673655,0.159249671,0.104638509,0.250631986,0.146974903,0.237089824,0.08431339
LOC117151212,2.532570476,3.182024596,3.389581411,3.247440564,3.404649537,3.192328444,3.982614952,2.810452748,3.245378571
LOC117151213,0.135548232,0.025126804,0.089110775,0.065960572,0,0,0,0.114935816,0.105051444
LOC117151214,0.08496833,0.076620929,0.047761466,0,0.103085934,0.018775044,0.099609929,0.015436118,0.057852292
LOC117151215,0.105837652,0.052422734,0.09444268,0.051548526,0.036913123,0.050908395,0.077414048,0.088773735,0.051504072
LOC117151216,0.354185678,0.018720622,0.071084502,0.05263342,0.327809609,0.067465569,0.135464516,0.16413794,0.063539303
LOC117151217,0.158863127,0.201506018,0.17361053,0.248791147,0.122163566,0.206083927,0.211167986,0.135330956,0.210959142
LOC117151218,5.745902897,6.027726379,7.570572812,6.193130357,5.616397398,6.062902219,7.076176133,6.849553806,6.200605994
LOC117151219,0,0.085970811,0.017485217,0.011169582,0.017380138,0,0.074092308,0.020572432,0.050441798
LOC117151220,0.418288313,0.501350166,0.474513504,0.46754549,0.393788878,0.402205661,0.638292001,0.519814114,0.558755554
LOC117151221,1.726000735,1.059235091,1.274296208,1.292603591,0.917750938,0.938194604,0.980884965,1.052181389,0.865900728
LOC117151222,4.396824682,5.829770156,6.926471909,5.791260035,4.454643346,7.355780232,4.50286934,5.641087017,6.749272532
LOC117151223,0,0,0,0,0,0,0,0,0
LOC117151224,6.03601425,4.883470838,3.282418359,2.947427489,3.529063264,2.697248596,3.346315837,3.915188507,3.439221264
LOC117151225,0.029161981,0.046203312,0.035853181,0.023639827,0,0.038382159,0,0.029256178,0.025215992
LOC117151226,0.247196989,0.087945557,0.186771549,0.190321746,0.147558404,0.127849946,0.247717406,0.187444481,0.147401777
LOC117151227,0,0.102932659,0.153196985,0,0.054960743,0.066394434,0.214425597,0.066199366,0
LOC117151228,4.469200189,4.163143638,4.404913087,4.835128716,4.842777703,4.544011778,3.678236829,3.531481296,3.781025438
LOC117151229,0.144758997,0.183296688,0.16871706,0.081361385,0.023696842,0.105679341,0.131755701,0.105476062,0.159335917
LOC117151230,0.049908709,0,0.10671871,0.061858489,0,0.018897381,0.023238574,0.246925532,0
LOC117151231,2.394020665,2.103679742,2.321403302,1.99400818,2.274586751,1.873172282,2.5231468,2.594168329,2.214135191
LOC117151232,17.51728751,16.86337332,18.10444645,15.25994956,15.576328,14.51162959,13.36040493,14.1957049,15.47078642
LOC117151233,53.35668361,55.41222076,58.6655891,62.49293595,57.74777341,59.45434054,66.83233735,60.32523214,60.82138451
LOC117151234,0.128810132,0.141460318,0.266567755,0.154646303,0.059567784,0.095182405,0.1090155,0.06460223,0.167284118
LOC117151235,0.261576232,0.544711646,0.45504135,0.336508862,0.306587597,0.252609061,0.190232098,0.213692634,0.371162981
LOC117151236,0.073579855,0.04290932,0.098154053,0.072222792,0.021655245,0.010607922,0.028129335,0.01234814,0.05023991
LOC117151237,9.753762662,11.94986729,13.39062319,9.07457185,7.822476256,8.064923937,8.421744113,5.987435353,11.09539902
LOC117151238,0.278306526,0.021921887,0.021140427,0,0.205233053,0.049721108,0.044920973,0.495575191,0.017227402
LOC117151239,1.160629992,1.318285589,0.797365568,1.003439244,0.704531386,0.663571978,0.593542096,0.467812883,1.177368972
LOC117151240,0,0,0,0,0,0,0,0.040333138,0
LOC117151241,0.010299867,0.025175828,0.029898788,0.012845666,0.02401493,0.016671602,0.022155262,0.034701361,0.033351635
LOC117151242,0.77253743,0.850395916,0.706671648,0.799700458,0.60176548,0.66468056,0.596183365,0.678675943,0.749324853
LOC117151243,0.01212507,0,0,0,0,0,0,0,0
LOC117151244,0,0,0,0,0,0,0,0,0
LOC117151245,0.033622159,0.014560484,0.114895378,0.121679597,0.045540824,0.061797959,0.042731058,0,0.09809212
LOC117151246,0.007367638,0.048961567,0.039266217,0.070585022,0.097650151,0.091213569,0.167366638,0.094666181,0.08199565
LOC117151247,0.13493901,0.249284791,0.149926091,0.172226743,0.091068673,0.168335984,0.06264185,0.074660896,0.096638007
LOC117151248,1.43588481,1.070590401,0.929101998,0.910569323,0.748049824,0.84272397,1.388510014,0.845578,0.56373649
LOC117151249,0.24806509,0.068859258,0.085335266,0.126111345,0.119764234,0.104967203,0.193195068,0.023980897,0.116187086
LOC117151250,0.049656457,0.031015867,0.049325555,0.036914162,0.019772615,0.051930663,0.040207251,0.100713719,0.072931993
LOC117151251,1.981123766,1.800890945,1.260043386,1.170923522,1.146160874,1.301801794,0.91519466,1.081618158,1.146733872
LOC117151252,0.210830672,0.180349807,0.077004349,0.12577934,0.069756296,0.042069274,0,0.209871281,0.094585807
LOC117151254,0.220645992,0.291469181,0.345507255,0.299452245,0.388761343,0.314331824,0.421483805,0.267829236,0.157368005
LOC117151255,1.199322303,1.437983376,1.422660879,1.326274377,1.068158632,1.071191235,1.150278426,1.090808742,1.440008834
LOC117151256,0.050148482,0.229888897,0.234500111,0.277260161,0.246482368,0.336860923,0.303401947,0.102145239,0.202224994
LOC117151257,0.292561512,0.193995329,0.068683631,0.029546789,0.329910656,0.201481077,0.183388317,0.140061932,0.247192891
LOC117151258,0.226922903,0.177639483,0.236223066,0.183021831,0.166585852,0.190271109,0.257357336,0.231785946,0.241416454
LOC117151259,12.31290672,12.72297821,13.03553487,16.25221893,11.35823689,16.08278822,13.72965368,12.0201853,16.33034083
LOC117151260,0.038356609,0.028823754,0.031115645,0.02673339,0.002546278,0.024518381,0.027287204,0.027037973,0.010277779
LOC117151261,12.68985929,13.39814057,16.32951631,13.66657691,13.67412762,12.53576645,10.62309844,11.44213996,13.1683004
LOC117151262,0.060048455,0.057142683,0.100802653,0.077489589,0.092675044,0.031935857,0.076968831,0,0.12682749
LOC117151263,0.04919291,0.117263477,0.192549244,0.411931425,0.063747028,0.121773485,0.107598522,0.32934015,0.048888236
LOC117151264,0.779184874,0.703369166,0.24480498,0.389272921,0.582605075,0.248304686,0.273964461,0.157763837,0.418807697
LOC117151265,0,0.116193705,0,0.05856654,0.062311424,0.041287643,0.050772428,0.07779899,0
LOC117151266,0.114358119,0.15257491,0.094827204,0.146237177,0.106585741,0.151035246,0.201933019,0.105567845,0.189384214
LOC117151267,0.344998228,0.403567151,0.237279956,0.222796564,0.195954524,0.353774136,0.149328922,0.3118333,0.275047257
LOC117151268,124.2205547,120.299823,122.3293756,117.7519147,122.0088166,114.1281085,116.7557231,125.1383054,118.8717758
LOC117151269,18.72687675,19.15946099,17.40711539,16.85167134,17.82789753,16.7689244,16.85256737,17.9170268,18.01712296
LOC117151270,0.25827068,0.224349216,0.335235452,0.274703711,0.252009583,0.335856442,0.148385827,0.287131148,0.213299892
LOC117151271,0.413378954,0.350523153,0.208897872,0.181531051,0.122759646,0.109643511,0.183447245,0.11467154,0.222258869
LOC117151272,24.27440355,24.88500119,25.59461918,24.98765915,24.59710258,23.6883508,25.27506749,24.24766165,25.88405493
LOC117151273,33.31000326,31.11897677,33.91540722,36.20715096,34.73638346,33.88107325,37.58870914,30.7182674,33.06688465
LOC117151274,0.261763919,0.178357135,0.205893997,0.209741054,0.442522741,0.121402898,0.346160535,0.082873343,0.117765516
LOC117151275,0.016685316,0.090143301,0.079277121,0.06344389,0.083933393,0.143998842,0.123519177,0.022517952,0.101106709
LOC117151276,5.293796734,4.91388398,5.10446641,4.706030883,4.720206292,4.290545264,4.816191366,4.609758692,4.926995306
LOC117151277,1.102390889,1.483069439,1.369832685,1.363735192,1.480086579,1.436980179,1.333403495,1.453542161,1.149524463
LOC117151278,0.007629173,0.016575729,0.017031616,0.007140432,0,0,0,0.032142412,0.003732142
LOC117151279,0.714041552,1.065129211,1.590299548,0.836159112,0.6731006,0.390358833,0.769924588,0.308671114,0.862678065
LOC117151280,0.320265855,0.03287953,0.159174063,0.108795029,0.111800486,0.137833742,0.13188889,0.06733098,0.10394365
LOC117151281,1.054099507,1.462579212,1.564744374,1.462148879,1.70979325,1.228756601,1.528471908,1.411477452,1.177349493
LOC117151282,8.684641049,9.35176669,9.96343414,8.926705167,10.20170331,9.040968752,8.211369381,8.988244492,8.868088604
LOC117151283,0.099392013,0.081792154,0.022798658,0.086249941,0.032487367,0.023616948,0.053827959,0.029582636,0.155035434
LOC117151284,0.073082244,0.032980462,0.059294131,0.061957362,0.053373665,0.060079993,0.04002963,0.090746839,0.074797007
LOC117151285,0.044597854,0,0.117959217,0.147408394,0.040726095,0.205092418,0,0.212746385,0.032926331
LOC117151286,11.36192966,11.52622053,11.69000848,11.2056458,12.17116157,11.63481787,12.70315012,10.65971682,10.97208876
LOC117151287,0.507188718,0.419955397,0.468263022,0.504848577,0.408601375,0.441858079,0.399015552,0.350998389,0.380141192
LOC117151288,0.663625765,0.71847612,0.723381539,0.9519682,1.013658468,0.869911432,0.819428181,0.870491156,0.687857076
LOC117151289,7.507243029,6.500284795,7.311020222,8.076875534,7.862338415,7.426754967,8.165131982,8.028634446,7.932049073
LOC117151290,4.226277032,3.527259747,2.605813149,2.839854924,3.157377131,2.904861982,3.217428319,2.935971661,3.903926074
LOC117151291,5.176330631,5.481973514,5.290307143,5.408837613,5.422908308,5.28507819,6.140033825,5.999130244,5.311746987
LOC117151292,3.852047201,3.070878191,1.54426464,2.552742463,3.383916245,2.835776096,4.065369579,3.275434031,2.791467391
LOC117151293,0.029872551,0.034826574,0.068458865,0.045602412,0.04305202,0.066111151,0.053568613,0.037843251,0.046765407
LOC117151294,2.876818749,3.069920361,2.869906129,2.776961222,2.755281784,3.102235578,3.86643478,2.555483592,2.93411218
LOC117151295,8.573726695,10.31515909,11.81632029,10.43211745,8.765916984,8.787320947,9.50374166,10.0123048,8.156750974
LOC117151296,0.305005451,0.188044034,0.296923482,0.199137956,0.301012599,0.190211402,0.169677524,0.221553653,0.247388746
LOC117151297,4.415080835,4.915159168,5.568052836,4.369954461,4.426775598,3.996232927,3.450327739,3.42899618,4.678588319
LOC117151298,0.047804929,0.046693545,0.038828508,0.021274157,0.012289417,0,0,0.043510213,0.070716015
LOC117151299,12.17050803,8.304962817,9.977925503,9.365208275,9.408622142,7.82454323,10.7169767,9.602713894,7.032712015
LOC117151300,0.080232802,0.255078228,0.208341031,0.354879897,0.218234185,0.338260575,0.235704717,0.220133909,0.24658582
LOC117151301,0.577237755,0.500964016,0.801324248,0.294839659,0.151444926,0.675575427,0.415680562,0.414617085,0.600296829
LOC117151303,0.746239963,0.677397189,0.55935442,0.690106322,0.574429451,0.794397492,0.659387727,0.667147719,0.644081056
LOC117151305,1.821443504,3.485718918,3.592597473,2.75012785,2.636820971,2.052700769,2.05052625,2.557467054,3.084906804
LOC117151306,121.1351396,133.1885509,128.7368674,126.4771417,140.0032288,120.6842392,122.2522511,135.3736482,118.5727995
LOC117151307,3.276347476,2.260213799,2.92888719,2.315504495,2.102369285,1.956069859,1.709016457,2.233928623,2.194760524
LOC117151308,1.269396686,2.58644566,1.954710494,2.000344161,2.571980114,2.068346676,3.205729926,2.353854939,1.093241916
LOC117151309,2.839819812,2.876739724,3.021714252,3.258800772,3.330206469,2.739541989,2.906382157,2.793110987,3.122486512
LOC117151310,1.313762363,1.616932433,2.184589566,1.398646812,1.758391781,1.689197042,1.323927876,1.655927244,1.272228095
LOC117151311,1.629045727,1.797452666,2.436484216,1.88644851,2.004092358,1.566954458,1.398460841,1.563851254,2.326627593
LOC117151312,0.03889853,0.015131426,0.0121265,0.007997861,0,0.008527318,0.006555192,0.020066738,0.012422755
LOC117151313,0.03765819,0.03040559,0.031513742,0.063877091,0,0,0.032375076,0,0.130741799
LOC117151314,0.221835486,0.194147202,0.120209709,0.207923645,0.124346011,0.262794617,0.119961247,0.113727483,0.213209822
LOC117151315,0.176988312,0.089232664,0.207697721,0.038319845,0.082265986,0.039960315,0.203518223,0.169255284,0.374245476
LOC117151316,0.063291657,0.077939119,0.04477888,0.048840796,0.015053066,0.111596807,0.114354499,0.179474663,0.02420982
LOC117151317,0.062797173,0.009459083,0.076585287,0.03559768,0,0.010820359,0.050422499,0.03376977,0
LOC117151318,0.011426695,0.002046922,0.004597651,0,0.017373192,0.004983277,0.002916641,0.003121031,0.00443508
LOC117151319,0.322044043,0.245848147,0.322366238,0.233723833,0.344991558,0.260659597,0.278834181,0.250395835,0.329755846
LOC117151320,0.170467828,0.173542023,0.176207257,0.264999055,0.091665924,0.164424161,0.175194865,0.195252078,0.139577349
LOC117151321,1.813931179,2.459128974,2.839316275,2.746754079,2.404520659,3.237089332,2.660678833,2.934752517,2.602848809
LOC117151322,0,0.0261156,0.016312894,0.041333035,0.040203778,0.027019348,0.019430431,0.02920923,0.014773076
